,x,y,cluster
202,18.581478118896484,15.467926025390625,3
203,20.129281997680664,-12.810698509216309,0
204,16.445514678955078,17.546886444091797,3
205,-2.463571310043335,-13.727739334106445,2
206,15.283852577209473,5.999426364898682,3
207,3.1734602451324463,-5.656408786773682,2
208,17.78513526916504,17.712366104125977,3
209,6.046092510223389,1.576272964477539,2
210,16.63302993774414,16.888498306274414,3
211,-7.481123447418213,16.657960891723633,1
212,4.239412307739258,1.4756211042404175,2
213,19.251134872436523,-12.086621284484863,0
214,17.409008026123047,18.978342056274414,3
215,20.41331672668457,-8.366535186767578,0
216,19.299589157104492,17.226240158081055,3
217,-2.82216477394104,17.718294143676758,1
218,14.141447067260742,16.775754928588867,3
219,15.959230422973633,13.452649116516113,3
220,-2.2569522857666016,16.033166885375977,1
221,-1.2718485593795776,16.34054183959961,1
222,-7.499428749084473,15.665994644165039,1
223,-2.407393217086792,15.9798583984375,1
224,15.87097454071045,20.287734985351562,3
225,4.9662346839904785,-5.770876884460449,2
226,14.325860977172852,8.836169242858887,3
227,5.0450334548950195,-7.060483455657959,2
228,16.88968849182129,16.063631057739258,3
229,14.933917045593262,6.852548122406006,3
230,3.9116146564483643,-1.1754857301712036,2
231,16.727474212646484,20.4746036529541,3
232,4.077944755554199,0.8495759963989258,2
233,-1.222008466720581,16.341861724853516,1
234,-3.473583936691284,16.132360458374023,1
235,19.19689178466797,13.25973129272461,3
236,14.352911949157715,12.446937561035156,3
237,13.78625774383545,9.434344291687012,3
238,-4.596038341522217,18.036043167114258,1
239,-3.2658591270446777,-13.521284103393555,2
240,-2.7393925189971924,16.059993743896484,1
241,11.892683029174805,9.693639755249023,3
242,-1.3773107528686523,16.32428741455078,1
243,-2.3296926021575928,16.01374053955078,1
244,-10.355635643005371,15.851472854614258,1
245,-13.163098335266113,15.908491134643555,1
246,14.208876609802246,8.427787780761719,3
247,13.310973167419434,5.205523490905762,3
248,2.7808427810668945,-4.9801859855651855,2
249,19.915788650512695,-9.01302433013916,0
250,14.171427726745605,6.287047863006592,3
251,2.552321672439575,-2.2691590785980225,2
252,12.004222869873047,6.461633682250977,3
253,-2.7363219261169434,15.439202308654785,1
254,-6.56023645401001,16.431806564331055,1
255,4.660648345947266,-5.625510215759277,2
256,8.576556205749512,-5.6929731369018555,2
257,-4.744832515716553,17.5729923248291,1
258,15.118315696716309,21.001323699951172,3
259,16.87396240234375,-10.594992637634277,0
260,3.6674182415008545,-6.648064613342285,2
261,-9.804277420043945,17.83005142211914,1
262,18.328718185424805,15.334247589111328,3
263,12.34178352355957,5.885700702667236,3
264,-0.5421993136405945,-12.0125150680542,2
265,-2.1322009563446045,16.821374893188477,1
266,-4.320401668548584,17.2731876373291,1
267,-3.237893581390381,15.400768280029297,1
268,-7.820306301116943,16.40831756591797,1
269,20.250078201293945,-8.555583000183105,0
270,14.868305206298828,8.321599006652832,3
271,3.4182255268096924,-3.6476683616638184,2
272,2.7729694843292236,-14.169658660888672,2
273,9.118582725524902,-5.95569372177124,2
274,18.01124382019043,-11.236991882324219,0
275,-9.746539115905762,18.169126510620117,1
276,-6.927290916442871,16.511674880981445,1
277,-3.4711673259735107,-11.32987117767334,2
278,-7.001397609710693,0.7445117831230164,2
279,-9.979153633117676,16.080196380615234,1
280,6.960227966308594,-4.6457600593566895,2
281,-10.513151168823242,-1.300254225730896,2
282,-7.39414119720459,15.560379028320312,1
283,7.3117499351501465,-4.863311767578125,2
284,4.013225555419922,-13.72946548461914,2
285,15.378345489501953,15.699074745178223,3
286,17.688899993896484,11.057629585266113,3
287,-1.2444190979003906,-3.5422680377960205,2
288,18.166566848754883,-11.491357803344727,0
289,-7.9829840660095215,16.5577335357666,1
290,-5.457685470581055,17.012786865234375,1
291,-4.029593467712402,18.756214141845703,1
292,16.1363582611084,9.724388122558594,3
293,17.07193946838379,-10.019075393676758,0
294,-4.246926307678223,16.75017547607422,1
295,3.211789846420288,-3.5315768718719482,2
296,-10.036179542541504,16.226730346679688,1
297,-6.477137088775635,16.652381896972656,1
298,14.359946250915527,8.335613250732422,3
299,-4.2873687744140625,17.752225875854492,1
300,19.233081817626953,19.883298873901367,3
301,9.526137351989746,-3.3563425540924072,2
302,15.089682579040527,11.916693687438965,3
303,18.721134185791016,-12.126019477844238,0
304,13.670642852783203,5.131742477416992,3
305,16.906991958618164,13.134011268615723,3
306,18.1004695892334,14.92326831817627,3
307,-5.0227484703063965,-12.02644157409668,2
308,15.719865798950195,14.447439193725586,3
309,-9.863454818725586,-0.26759105920791626,2
310,3.5456912517547607,-14.180497169494629,2
311,14.809239387512207,11.722858428955078,3
312,14.072503089904785,4.790520668029785,3
313,-7.614841938018799,15.342578887939453,1
314,13.535426139831543,10.512401580810547,3
315,-10.52557373046875,15.544404983520508,1
316,-10.855358123779297,-0.334119975566864,2
317,-1.2017465829849243,-3.5101165771484375,2
318,16.779521942138672,13.96508502960205,3
319,17.168529510498047,9.365777015686035,3
320,15.774346351623535,12.696174621582031,3
321,14.281495094299316,7.05965518951416,3
322,15.070080757141113,5.445404052734375,3
323,15.629647254943848,13.746203422546387,3
324,5.648396968841553,1.5141067504882812,2
325,-10.294272422790527,-1.0103940963745117,2
326,16.016069412231445,-12.927105903625488,0
327,-10.732970237731934,-1.0705115795135498,2
328,13.188570976257324,5.227976322174072,3
329,-11.256024360656738,-0.7348687648773193,2
330,-3.9642751216888428,-12.646282196044922,2
331,16.64967155456543,11.46096134185791,3
332,15.296331405639648,6.015265464782715,3
333,-10.317018508911133,17.51788902282715,1
334,-12.674138069152832,15.854276657104492,1
335,5.605712413787842,-5.79747200012207,2
336,-5.0367608070373535,17.687108993530273,1
337,16.404376983642578,17.547502517700195,3
338,3.1091740131378174,-4.332607269287109,2
339,-9.831758499145508,-0.1955426037311554,2
340,14.597587585449219,20.238670349121094,3
341,-9.833386421203613,-0.3883199393749237,2
342,14.836082458496094,8.523053169250488,3
343,16.62591552734375,10.923929214477539,3
344,17.851327896118164,-11.12873649597168,0
345,17.44231414794922,12.326298713684082,3
346,3.8539321422576904,0.6697874665260315,2
347,11.878111839294434,9.343023300170898,3
348,-6.066574573516846,16.766820907592773,1
349,12.84309196472168,10.71446418762207,3
350,3.805257558822632,-0.21222928166389465,2
351,-6.248723983764648,18.68674087524414,1
352,11.795130729675293,3.325782537460327,3
353,17.119821548461914,15.735213279724121,3
354,11.834656715393066,3.4914093017578125,3
355,3.601501941680908,-14.100226402282715,2
356,-0.7968266010284424,16.384605407714844,1
357,10.535908699035645,5.731251239776611,3
358,-10.181560516357422,14.046353340148926,1
359,-6.535247802734375,15.57143497467041,1
360,12.0772705078125,9.48408031463623,3
361,-10.392630577087402,16.655437469482422,1
362,-9.729436874389648,-0.3129468858242035,2
363,-3.2846620082855225,17.92919158935547,1
364,-9.986926078796387,0.12091676145792007,2
365,-4.6878886222839355,-12.097989082336426,2
366,-8.102538108825684,19.0799503326416,1
367,-5.3006744384765625,15.35764217376709,1
368,3.48401141166687,-6.520703315734863,2
369,2.5022897720336914,5.8857550621032715,2
370,-4.005779266357422,-12.939979553222656,2
371,9.17614459991455,-6.142559051513672,2
372,3.1209540367126465,-14.33234691619873,2
373,2.804386615753174,0.7707624435424805,2
374,17.214332580566406,11.345588684082031,3
375,1.7873965501785278,-0.8290680050849915,2
376,14.537607192993164,4.7530975341796875,3
377,15.867391586303711,14.82087230682373,3
378,-7.4774627685546875,15.34910774230957,1
379,-3.659860849380493,-13.074520111083984,2
380,4.749767780303955,-5.097874164581299,2
381,13.413615226745605,6.972091197967529,3
382,-7.74975061416626,17.350740432739258,1
383,4.422284126281738,1.783107876777649,2
384,16.692455291748047,10.891714096069336,3
385,14.50240707397461,14.493837356567383,3
386,14.413715362548828,7.91628885269165,3
387,2.6007235050201416,-4.82697868347168,2
388,11.209635734558105,3.7743992805480957,3
389,-8.893898010253906,18.470142364501953,1
390,2.8126211166381836,5.532114028930664,2
391,16.41704559326172,19.766918182373047,3
392,4.968528747558594,-5.89043664932251,2
393,13.526848793029785,12.923270225524902,3
394,14.321372985839844,10.300339698791504,3
395,-2.105161190032959,17.557720184326172,1
396,5.901655673980713,-6.705952167510986,2
397,12.408241271972656,7.513021945953369,3
398,-6.778377532958984,0.8364141583442688,2
399,-9.425618171691895,-0.35963964462280273,2
400,-6.294190406799316,16.690099716186523,1
401,-12.83270263671875,13.229459762573242,1
402,13.280379295349121,9.182271003723145,3
403,13.350704193115234,5.6989216804504395,3
404,3.4831812381744385,-1.6727097034454346,2
405,3.2928214073181152,-5.880774021148682,2
406,-7.455381870269775,16.17059898376465,1
407,5.195473670959473,-6.904603958129883,2
408,3.855914354324341,0.30776891112327576,2
409,15.396389961242676,18.505964279174805,3
410,-4.021975517272949,16.854732513427734,1
411,14.158612251281738,7.6804351806640625,3
412,-11.34056568145752,15.84091854095459,1
413,10.873291969299316,3.1720046997070312,3
414,13.015968322753906,9.636051177978516,3
415,5.2648797035217285,-3.2073471546173096,2
416,19.46910858154297,13.18326187133789,3
417,3.97426700592041,-1.2395268678665161,2
418,-3.494016170501709,18.7268123626709,1
419,14.858030319213867,5.864073276519775,3
420,2.0776400566101074,-3.2312591075897217,2
421,12.514394760131836,8.443102836608887,3
422,-5.62091064453125,15.7557954788208,1
423,14.547723770141602,17.851308822631836,3
424,4.404205322265625,-3.248478412628174,2
425,19.87044334411621,-12.7830171585083,0
426,3.7786495685577393,0.013074920512735844,2
427,9.488539695739746,-3.3497111797332764,2
428,-10.675483703613281,14.059563636779785,1
429,14.777713775634766,14.027185440063477,3
430,16.33205223083496,11.875734329223633,3
431,-2.9536030292510986,16.912750244140625,1
432,6.057394981384277,-4.279439926147461,2
433,16.36729621887207,-10.438406944274902,0
434,-1.7546253204345703,16.974605560302734,1
435,6.003718376159668,-6.256392002105713,2
436,14.131333351135254,10.88994026184082,3
437,13.230683326721191,6.437195777893066,3
438,2.251936912536621,-3.3399085998535156,2
439,17.549163818359375,18.99906349182129,3
440,18.994043350219727,-12.029752731323242,0
441,-7.268916606903076,19.478267669677734,1
442,16.984859466552734,15.957923889160156,3
443,-3.7426257133483887,-12.930569648742676,2
444,2.150130033493042,0.0333385244011879,2
445,-1.2691831588745117,17.400312423706055,1
446,-0.9014406800270081,16.774629592895508,1
447,5.173673152923584,-3.262521743774414,2
448,-9.856293678283691,15.97152042388916,1
449,-6.553620338439941,16.42571449279785,1
450,17.827938079833984,18.86806297302246,3
451,12.798994064331055,10.947836875915527,3
452,13.392305374145508,7.196944236755371,3
453,-10.663405418395996,17.34632110595703,1
454,15.013163566589355,17.011627197265625,3
455,14.835451126098633,8.656560897827148,3
456,-3.465927839279175,18.638765335083008,1
457,-11.197219848632812,15.91035270690918,1
458,3.556819200515747,-1.2888225317001343,2
459,-6.8055853843688965,0.8272761106491089,2
460,-5.8323187828063965,15.774449348449707,1
461,5.618829727172852,-5.871739864349365,2
462,16.910018920898438,14.960086822509766,3
463,2.9661600589752197,-4.056270122528076,2
464,13.03087329864502,11.046579360961914,3
465,3.26248836517334,-1.0505869388580322,2
466,12.653423309326172,11.153162002563477,3
467,-3.4569005966186523,18.60003662109375,1
468,17.804893493652344,11.530991554260254,3
469,-3.592702627182007,16.54930877685547,1
470,6.2073822021484375,1.2173962593078613,2
471,4.24147367477417,-3.657831907272339,2
472,20.173397064208984,-12.255169868469238,0
473,11.143864631652832,9.158340454101562,3
474,14.126646041870117,14.650671005249023,3
475,2.8729147911071777,-2.750120162963867,2
476,18.973670959472656,14.836204528808594,3
477,-0.33425775170326233,-3.1967411041259766,2
478,4.955782413482666,2.4812350273132324,2
479,3.6692633628845215,-2.664896011352539,2
480,13.720479965209961,11.131909370422363,3
481,-3.9717299938201904,17.43558692932129,1
482,-2.8322856426239014,-13.697336196899414,2
483,14.983556747436523,5.242111682891846,3
484,2.6580989360809326,-3.1657872200012207,2
485,-6.697513103485107,0.9208180904388428,2
486,-9.525398254394531,16.723648071289062,1
487,12.610515594482422,3.9187400341033936,3
488,16.40033721923828,-9.849605560302734,0
489,14.395163536071777,5.580599784851074,3
490,18.099231719970703,17.229846954345703,3
491,16.909181594848633,10.410795211791992,3
492,15.783551216125488,13.604022979736328,3
493,-2.1807947158813477,16.01508331298828,1
494,16.539255142211914,-10.722373008728027,0
495,-12.789998054504395,16.048444747924805,1
496,13.901337623596191,7.7525200843811035,3
497,-0.6254491209983826,16.17274284362793,1
498,14.867406845092773,17.871719360351562,3
499,-9.930232048034668,16.772422790527344,1
500,6.314489364624023,-4.407276153564453,2
501,6.155795097351074,1.357503056526184,2
502,-3.558481454849243,16.08222770690918,1
503,-6.1153154373168945,18.021154403686523,1
504,5.241691589355469,-5.993509292602539,2
505,-5.201298236846924,-11.53490161895752,2
506,-0.42715921998023987,16.04242515563965,1
507,16.057449340820312,14.6945161819458,3
508,-6.190169334411621,18.84247398376465,1
509,15.057405471801758,12.04483699798584,3
510,16.638275146484375,10.339159965515137,3
511,2.160144329071045,-1.6547586917877197,2
512,15.944439888000488,12.815692901611328,3
513,-1.136108636856079,16.56109619140625,1
514,4.151173114776611,-5.33452033996582,2
515,-6.787262439727783,15.814814567565918,1
516,-9.934781074523926,14.589896202087402,1
517,13.083430290222168,4.331062316894531,3
518,12.965797424316406,3.8114497661590576,3
519,19.855850219726562,18.119338989257812,3
520,-2.725886821746826,18.001277923583984,1
521,7.240087985992432,-4.789562225341797,2
522,0.3438878357410431,-13.564336776733398,2
523,14.558669090270996,12.393091201782227,3
524,-5.362783432006836,18.769216537475586,1
525,1.9482817649841309,-0.8106937408447266,2
526,13.21762466430664,4.212449550628662,3
527,16.066591262817383,12.68726921081543,3
528,3.939272880554199,-2.148606538772583,2
529,12.0156888961792,10.119059562683105,3
530,-3.5437862873077393,16.166004180908203,1
531,13.92807674407959,7.900825023651123,3
532,2.3447442054748535,-2.706343173980713,2
533,8.93323802947998,-5.797604084014893,2
534,-5.009496212005615,19.111299514770508,1
535,12.09362506866455,6.389605522155762,3
536,-3.039459466934204,15.335906982421875,1
537,-6.304431915283203,15.824048042297363,1
538,13.253416061401367,9.510274887084961,3
539,3.507464647293091,-14.143960952758789,2
540,7.261051654815674,2.6139814853668213,2
541,-5.855091094970703,17.660457611083984,1
542,-9.681560516357422,0.6843197345733643,2
543,-10.395827293395996,13.776822090148926,1
544,14.995396614074707,5.658144950866699,3
545,16.122455596923828,19.26590347290039,3
546,-1.2721573114395142,16.636796951293945,1
547,-7.759043216705322,15.252656936645508,1
548,5.894134521484375,-6.941823482513428,2
549,-7.524946689605713,17.427885055541992,1
550,-7.242359638214111,18.76790428161621,1
551,17.19350242614746,10.610054969787598,3
552,-3.7300100326538086,-13.015212059020996,2
553,-10.920495986938477,17.01299476623535,1
554,-12.824309349060059,16.269649505615234,1
555,3.6270108222961426,-13.909645080566406,2
556,-7.686349868774414,0.6544765830039978,2
557,7.013841152191162,-4.725879669189453,2
558,18.88554573059082,17.057601928710938,3
559,-10.65018367767334,-0.5939466953277588,2
560,-10.550339698791504,-0.5727401375770569,2
561,6.969989776611328,2.4659485816955566,2
562,19.85234832763672,-13.13366413116455,0
563,14.513541221618652,9.484435081481934,3
564,17.81182861328125,11.8589506149292,3
565,-5.15754508972168,18.825565338134766,1
566,12.204691886901855,9.814926147460938,3
567,12.824386596679688,4.186538219451904,3
568,4.227126121520996,-3.760802984237671,2
569,17.329057693481445,15.041579246520996,3
570,13.834754943847656,7.634940147399902,3
571,-1.5749417543411255,-13.059281349182129,2
572,13.195680618286133,5.583374977111816,3
573,-6.924216270446777,17.932968139648438,1
574,14.226093292236328,6.3758063316345215,3
575,-5.753300666809082,16.457836151123047,1
576,15.167633056640625,11.40949821472168,3
577,11.677202224731445,4.471349716186523,3
578,-5.885279655456543,0.9946564435958862,2
579,-5.197267055511475,-11.778014183044434,2
580,15.25253677368164,20.640565872192383,3
581,17.842348098754883,-10.957584381103516,0
582,-7.068231105804443,0.7752782106399536,2
583,5.958230972290039,-6.445415019989014,2
584,4.684870719909668,-5.476808547973633,2
585,13.208712577819824,11.174766540527344,3
586,-9.982453346252441,-1.1665763854980469,2
587,19.879932403564453,-12.595389366149902,0
588,-7.101982116699219,16.999990463256836,1
589,13.842609405517578,4.722319602966309,3
590,18.237735748291016,-11.359874725341797,0
591,-3.0966944694519043,-13.599242210388184,2
592,-8.809940338134766,0.030652984976768494,2
593,15.650025367736816,14.160712242126465,3
594,16.24675750732422,19.629776000976562,3
595,-6.739227771759033,0.898428738117218,2
596,18.856840133666992,17.099733352661133,3
597,18.7127685546875,-11.738541603088379,0
598,-8.616214752197266,0.19863159954547882,2
599,18.57331085205078,16.933135986328125,3
600,3.83781099319458,-1.2010581493377686,2
601,12.323946952819824,7.577665328979492,3
602,16.614784240722656,14.624579429626465,3
603,-10.83457088470459,-0.4617427587509155,2
604,-3.1480908393859863,-12.15723991394043,2
605,-3.837359666824341,18.677608489990234,1
606,-0.7948780655860901,16.28644371032715,1
607,-2.9209346771240234,15.294997215270996,1
608,-10.0177583694458,14.093816757202148,1
609,15.544296264648438,15.884159088134766,3
610,-9.562461853027344,16.62525177001953,1
611,14.576112747192383,16.66146469116211,3
612,2.10263729095459,-0.7748033404350281,2
613,-7.047791957855225,0.8087300062179565,2
614,11.198087692260742,6.487158298492432,3
615,-4.954209804534912,-12.136436462402344,2
616,5.469977855682373,-4.62706184387207,2
617,-11.504217147827148,16.956758499145508,1
618,13.29517650604248,11.396126747131348,3
619,17.304861068725586,15.004643440246582,3
620,-9.540279388427734,0.5613701343536377,2
621,5.40756368637085,-6.935091972351074,2
622,19.65934944152832,-12.876876831054688,0
623,-3.612715482711792,-13.118721008300781,2
624,-4.067272186279297,-11.888071060180664,2
625,3.895425319671631,1.1982519626617432,2
626,-3.763793706893921,16.546436309814453,1
627,16.427942276000977,19.526586532592773,3
628,7.731986045837402,-5.36758279800415,2
629,0.2510167956352234,-13.21171760559082,2
630,4.5398993492126465,2.2327568531036377,2
631,-8.936723709106445,-0.8934016227722168,2
632,-9.492255210876465,-1.0683584213256836,2
633,14.820517539978027,19.212873458862305,3
634,-8.48237133026123,14.877903938293457,1
635,3.7441632747650146,-1.9517375230789185,2
636,-3.866079092025757,16.38002586364746,1
637,-9.268423080444336,0.14373286068439484,2
638,16.799488067626953,16.775901794433594,3
639,14.131685256958008,5.614871025085449,3
640,16.000911712646484,13.403135299682617,3
641,15.255707740783691,20.772817611694336,3
642,-10.364034652709961,14.785008430480957,1
643,-2.7848799228668213,-13.756175994873047,2
644,19.57533073425293,13.247939109802246,3
645,15.447318077087402,20.202749252319336,3
646,-5.047423839569092,17.06264877319336,1
647,5.244260787963867,-3.234736680984497,2
648,11.05466365814209,6.356257438659668,3
649,13.676549911499023,9.009955406188965,3
650,18.337844848632812,-11.470807075500488,0
651,16.30326271057129,12.77013874053955,3
652,15.899045944213867,18.805498123168945,3
653,-6.199404239654541,18.77081871032715,1
654,18.75909423828125,13.664600372314453,3
655,15.979222297668457,13.902908325195312,3
656,-1.0346163511276245,16.780160903930664,1
657,-8.287901878356934,16.3479061126709,1
658,18.53631591796875,15.38473129272461,3
659,13.513259887695312,9.319515228271484,3
660,14.147396087646484,10.551108360290527,3
661,15.183919906616211,9.718059539794922,3
662,16.197956085205078,12.897115707397461,3
663,15.705410957336426,13.84876537322998,3
